"archive_path","uncompressed_bytes","extension","preliminary_classification","classification_reason","public_repository_action","final_decision","reviewer_notes"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_switches_normal.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_switches_reduce.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_weights.pt","6814377",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_switches_normal.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_switches_reduce.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_weights.pt","7066017",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_switches_normal.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_switches_reduce.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_weights.pt","4637417",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_normal_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_reduce_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage2_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage2_normal_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage2_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage2_reduce_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/final_switches_normal.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/final_switches_reduce.json","273",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/genotype.json","1153",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/genotype.txt","418",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/run_args.json","1312",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/search.log","50717",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage1_switches_normal.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage1_switches_reduce.json","923",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage1_weights.pt","6814377",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage2_switches_normal.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage2_switches_reduce.json","643",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage2_weights.pt","7463153",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage3_switches_normal.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage3_switches_reduce.json","363",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/stage3_weights.pt","4821029",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-051030/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-051030/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
